sale_id,sale_date,quantity,discount_pct,revenue,product_name,category,unit_cost,unit_price,store_name,region_name,customer_name,signup_date
6589,2023-12-25,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #001,Southwest,Jason Glover,2026-05-22
6590,2023-01-28,3,0.1,388.88,Resistance Bands,Sports,93.02,144.03,Store #001,Southwest,Tina Shannon,2024-09-07
6591,2023-02-01,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #003,Midwest,Brandon Marshall,2025-08-10
6592,2023-06-18,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #019,Northeast,Christopher Whitehead,2025-08-17
6593,2023-03-26,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #007,Midwest,Cindy Kelley,2026-06-12
6594,2023-04-11,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #015,Southwest,Lori Macdonald,2026-06-24
6595,2024-07-05,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #012,Midwest,Christopher Wilcox,2025-05-15
6596,2024-10-07,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #020,Southwest,Monica Carter,2024-07-26
6597,2023-06-03,2,0.0,67.36,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,Laura Kirby,2023-09-30
6598,2024-01-24,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #004,West,Katelyn Ramirez,2026-01-11
6599,2024-05-31,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #010,West,Derek Kelly,2024-01-20
6600,2023-10-27,1,0.1,195.06,Perfume,Beauty,127.13,216.73,Store #009,Midwest,Nicholas Browning,2025-12-30
6601,2023-03-29,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #018,West,Samuel Cox,2025-10-10
6602,2023-06-01,1,0.1,89.21,Face Moisturizer,Beauty,66.65,99.12,Store #020,Southwest,Jennifer Lee,2026-05-21
6603,2024-08-13,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #018,West,Sean Jackson,2025-06-17
6604,2023-10-22,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #016,Southeast,Christopher Patel,2025-10-25
6605,2023-03-20,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #005,West,Elizabeth Clark,2024-04-06
6606,2023-10-23,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Peter Williams,2024-03-25
6607,2023-02-13,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #011,Southwest,Mark Merritt,2024-05-22
6608,2024-04-25,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #002,West,Becky Cantrell,2025-07-15
6609,2024-03-21,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #015,Southwest,Monica Carter,2024-07-26
6610,2023-02-15,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #020,Southwest,Brandi Johnson,2025-02-17
6611,2023-01-03,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #009,Midwest,John Ward,2026-04-25
6612,2023-09-09,1,0.2,79.3,Face Moisturizer,Beauty,66.65,99.12,Store #013,West,Kimberly Morris,2024-08-30
6613,2024-10-13,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #011,Southwest,Emily Vance,2025-05-19
6614,2024-01-06,3,0.0,398.85,Lipstick Set,Beauty,62.3,132.95,Store #017,Southwest,Jamie Long,2026-02-14
6615,2024-06-26,2,0.0,383.12,Cookware Set,Home & Kitchen,93.45,191.56,Store #005,West,Michael Collins,2023-12-20
6616,2024-01-22,1,0.1,129.63,Resistance Bands,Sports,93.02,144.03,Store #019,Northeast,David Carter,2026-04-16
6617,2023-08-30,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #014,Southeast,Ethan Perez,2024-03-15
6618,2023-10-03,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #017,Southwest,Whitney Moreno,2025-05-04
6619,2023-11-02,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,Michael Reid,2025-03-23
6620,2023-06-24,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #019,Northeast,Shawn Anderson,2025-05-21
6621,2023-02-12,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #018,West,Jennifer Orr,2026-01-21
6622,2023-02-10,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #016,Southeast,Patrick White,2025-03-08
6623,2024-02-21,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #007,Midwest,Kathy Mitchell,2024-10-21
6624,2024-02-25,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #020,Southwest,Jennifer Brooks,2025-06-05
6625,2024-09-20,2,0.15,197.17,Shampoo,Beauty,87.32,115.98,Store #018,West,Ashley Thomas,2023-08-12
6626,2024-09-24,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #012,Midwest,Tiffany Reed,2026-01-27
6627,2023-01-18,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #020,Southwest,Julie Walker,2026-05-27
6628,2024-10-13,1,0.15,121.34,Winter Jacket,Apparel,86.68,142.75,Store #017,Southwest,Christine Morales,2025-12-27
6629,2023-05-09,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #003,Midwest,Michael Swanson,2024-02-19
6630,2023-10-02,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #002,West,Joseph Conley,2023-08-24
6631,2023-05-06,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #013,West,Miranda Bradley,2026-01-16
6632,2024-06-25,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #004,West,Amanda Ross,2026-03-01
6633,2024-07-23,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #017,Southwest,Patty White MD,2026-03-08
6634,2023-01-06,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #009,Midwest,Miguel Moore,2025-12-04
6635,2023-09-22,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #006,Southeast,Lisa Montgomery,2025-06-20
6636,2024-04-30,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #016,Southeast,Marvin Coleman,2024-06-27
6637,2023-09-12,1,0.1,172.4,Cookware Set,Home & Kitchen,93.45,191.56,Store #017,Southwest,Jessica Gardner,2025-07-16
6638,2024-01-23,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #007,Midwest,Mariah Torres,2025-12-12
6639,2024-10-25,2,0.15,18.77,Blender,Home & Kitchen,7.32,11.04,Store #003,Midwest,Theresa Torres,2025-10-27
6640,2023-10-02,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #008,Midwest,Kristen Campbell,2025-10-27
6641,2024-11-23,1,0.15,121.34,Winter Jacket,Apparel,86.68,142.75,Store #013,West,Karen Brooks,2023-09-04
6642,2024-11-06,2,0.15,130.05,Air Fryer,Home & Kitchen,39.95,76.5,Store #017,Southwest,Christopher Castillo Jr.,2024-04-24
6643,2024-10-22,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #010,West,Nathaniel Ramsey,2023-12-15
6644,2023-11-08,1,0.1,76.07,Laptop Stand,Electronics,62.98,84.52,Store #014,Southeast,Craig Brock,2024-12-08
6645,2023-05-14,3,0.0,574.68,Cookware Set,Home & Kitchen,93.45,191.56,Store #012,Midwest,Matthew Evans,2025-11-09
6646,2024-06-25,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #014,Southeast,Judy French,2023-08-10
6647,2023-04-17,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #010,West,Amanda Duarte,2025-05-17
6648,2023-09-15,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #003,Midwest,Kenneth Warren,2025-10-24
6649,2023-02-11,2,0.0,22.08,Blender,Home & Kitchen,7.32,11.04,Store #013,West,Karen Strickland,2025-06-07
6650,2024-10-08,1,0.2,8.83,Blender,Home & Kitchen,7.32,11.04,Store #013,West,Kenneth Rose,2024-05-26
6651,2023-12-30,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Craig Brock,2024-12-08
6652,2023-10-25,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #002,West,Evan Lewis,2023-12-02
6653,2024-02-17,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #008,Midwest,Matthew Evans,2025-11-09
6654,2024-11-18,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #006,Southeast,Amy Reynolds,2024-08-15
6655,2023-07-16,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #001,Southwest,Jennifer Lee,2026-05-21
6656,2023-03-28,4,0.0,707.0,Hoodie,Apparel,103.64,176.75,Store #016,Southeast,Jessica Frey,2026-02-13
6657,2023-11-12,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #009,Midwest,Tina Shannon,2024-09-07
6658,2023-10-25,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #017,Southwest,Joseph Gonzalez,2024-02-04
6659,2024-06-27,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #017,Southwest,John Adams,2023-08-24
6660,2023-01-24,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #008,Midwest,Judy Smith,2024-10-26
6661,2023-04-22,4,0.2,199.07,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #012,Midwest,Kathy Mitchell,2024-10-21
6662,2024-07-23,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #017,Southwest,Daniel Church,2024-07-28
6663,2023-07-02,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #009,Midwest,Jessica Reed,2025-07-18
6664,2023-05-18,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #015,Southwest,Anna Kelly MD,2024-05-21
6665,2024-12-23,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #011,Southwest,Cheryl Garza,2026-02-21
6666,2023-10-24,1,0.2,114.2,Winter Jacket,Apparel,86.68,142.75,Store #002,West,Kari Hayden,2024-02-09
6667,2023-10-26,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #008,Midwest,Laura Clark,2025-06-05
6668,2023-08-10,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #007,Midwest,Ethan Rodriguez,2024-10-04
6669,2023-12-17,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #009,Midwest,Dustin Beard,2025-02-08
6670,2023-11-19,2,0.1,364.37,Water Bottle,Sports,113.36,202.43,Store #004,West,Carol Cardenas,2025-08-27
6671,2023-08-16,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #005,West,Kylie Smith,2024-02-19
6672,2023-04-15,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #003,Midwest,Jesse Smith,2025-04-27
6673,2024-12-29,2,0.15,263.74,Yoga Mat,Sports,87.71,155.14,Store #017,Southwest,Mr. James Robbins DDS,2025-07-01
6674,2023-05-07,1,0.1,195.06,Perfume,Beauty,127.13,216.73,Store #018,West,Mrs. Stephanie Lindsey DDS,2024-01-28
6675,2024-09-13,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #007,Midwest,Kathy Mitchell,2024-10-21
6676,2024-08-30,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #003,Midwest,Jason Clark,2025-02-02
6677,2024-11-07,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #005,West,Michael Collins,2023-12-20
6678,2024-10-21,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #011,Southwest,Thomas Chapman,2025-09-07
6679,2023-02-10,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #014,Southeast,Stephanie Davis,2026-05-31
6680,2023-02-05,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #003,Midwest,Kaitlin Brown,2025-07-13
6681,2023-03-27,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #020,Southwest,Rachel Moody,2024-08-08
6682,2024-06-01,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #016,Southeast,Kayla Salas,2026-06-08
6683,2023-12-02,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #004,West,Kenneth Warren,2025-10-24
6684,2024-05-27,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #014,Southeast,Julie Walker,2026-05-27
6685,2024-07-19,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #017,Southwest,Ernest Lee,2026-03-07
6686,2023-01-09,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #001,Southwest,Vanessa Bell,2023-08-13
6687,2023-07-09,1,0.1,76.07,Laptop Stand,Electronics,62.98,84.52,Store #007,Midwest,Ryan Barber,2024-03-17
6688,2023-01-28,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #001,Southwest,Dustin Beard,2025-02-08
6689,2023-04-20,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #011,Southwest,Julie Walker,2026-05-27
6690,2024-02-29,1,0.1,182.19,Water Bottle,Sports,113.36,202.43,Store #004,West,Jill Harrison,2024-07-29
6691,2023-05-11,1,0.1,172.4,Cookware Set,Home & Kitchen,93.45,191.56,Store #020,Southwest,Isaac Cole,2025-04-17
6692,2023-01-14,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #008,Midwest,Olivia Yang,2023-12-06
6693,2024-01-22,1,0.1,110.15,Wireless Earbuds,Electronics,93.69,122.39,Store #011,Southwest,Mary Smith,2025-01-30
6694,2024-10-14,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #016,Southeast,Jessica Barron,2024-09-05
6695,2023-10-18,1,0.15,104.03,Wireless Earbuds,Electronics,93.69,122.39,Store #020,Southwest,Alejandro Robbins,2024-10-20
6696,2024-03-01,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #001,Southwest,Julia Douglas,2025-09-01
6697,2024-09-27,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #007,Midwest,Brian Williams,2025-03-18
6698,2024-01-12,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #020,Southwest,Bryan Thompson,2025-06-29
6699,2023-12-02,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #003,Midwest,Christopher Walker,2025-05-26
6700,2024-09-10,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #003,Midwest,Lori Wilson,2023-12-12
6701,2023-05-07,1,0.2,153.25,Cookware Set,Home & Kitchen,93.45,191.56,Store #017,Southwest,Bryan Sheppard,2023-11-19
6702,2024-08-11,2,0.0,22.08,Blender,Home & Kitchen,7.32,11.04,Store #010,West,Dawn Manning,2025-08-07
6703,2024-07-06,1,0.1,158.44,Hair Dryer,Beauty,110.45,176.04,Store #010,West,Thomas Chapman,2025-09-07
6704,2023-08-25,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #013,West,Karen Martinez,2025-05-31
6705,2024-05-03,2,0.1,220.3,Wireless Earbuds,Electronics,93.69,122.39,Store #011,Southwest,Barbara Alvarado,2026-06-28
6706,2023-01-28,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #019,Northeast,Jacqueline Clark,2026-03-23
6707,2024-02-22,1,0.15,113.01,Lipstick Set,Beauty,62.3,132.95,Store #007,Midwest,Frederick Singh,2025-07-15
6708,2023-06-11,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #007,Midwest,Mary Mendoza,2024-09-30
6709,2024-09-08,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #017,Southwest,Brandy Lee,2023-10-03
6710,2023-03-17,3,0.0,530.25,Hoodie,Apparel,103.64,176.75,Store #008,Midwest,Ronald Parrish,2026-02-22
6711,2023-10-09,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #011,Southwest,Becky Clark,2024-07-14
6712,2024-03-04,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #003,Midwest,Ryan Barker,2024-09-16
6713,2023-09-19,3,0.1,356.67,Cotton T-Shirt,Apparel,60.46,132.1,Store #002,West,Sheila Anderson,2024-05-20
6714,2023-10-29,2,0.1,178.42,Face Moisturizer,Beauty,66.65,99.12,Store #005,West,Ashley Simmons,2024-09-25
6715,2024-07-02,1,0.2,173.38,Perfume,Beauty,127.13,216.73,Store #014,Southeast,Kenneth Parker,2025-03-12
6716,2023-02-13,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #012,Midwest,Dawn Wolfe,2024-02-04
6717,2023-01-22,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #011,Southwest,Kenneth Guzman,2026-04-09
6718,2024-05-19,2,0.2,312.58,Bike Helmet,Sports,90.08,195.36,Store #013,West,Alexis Brady,2025-09-08
6719,2024-03-21,2,0.0,594.82,Dumbbell Set,Sports,144.37,297.41,Store #002,West,Daniel Church,2024-07-28
6720,2024-12-24,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #005,West,Roberto Wheeler,2025-03-12
6721,2023-01-19,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #002,West,Wendy Young,2023-10-20
6722,2023-07-17,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #002,West,Ashley Simmons,2024-09-25
6723,2023-07-28,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #012,Midwest,Tyler Ferguson,2023-09-07
6724,2024-02-12,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #020,Southwest,Emily Vance,2025-05-19
6725,2023-01-28,1,0.1,44.81,Coffee Maker,Home & Kitchen,30.14,49.79,Store #013,West,Daniel English,2024-02-18
6726,2024-12-02,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #011,Southwest,Kenneth Parker,2025-03-12
6727,2023-08-06,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #004,West,Jeffrey Black,2023-11-23
6728,2023-06-29,2,0.0,22.08,Blender,Home & Kitchen,7.32,11.04,Store #007,Midwest,Tammy Munoz,2024-07-23
6729,2023-12-27,1,0.15,162.83,Cookware Set,Home & Kitchen,93.45,191.56,Store #014,Southeast,Kenneth Perez,2023-12-19
6730,2024-07-17,1,0.15,184.22,Perfume,Beauty,127.13,216.73,Store #006,Southeast,Mathew Gross,2023-10-10
6731,2024-08-08,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #004,West,Matthew Wise,2024-04-29
6732,2024-10-03,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #016,Southeast,Cody Rodriguez,2026-04-13
6733,2024-07-28,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #005,West,Peter Williams,2024-03-25
6734,2023-08-04,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #017,Southwest,Mark Hunter,2024-06-02
6735,2023-09-28,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #010,West,Elizabeth Moore,2025-07-04
6736,2023-02-11,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #004,West,Kathy Mitchell,2024-10-21
6737,2023-11-08,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #001,Southwest,Katelyn Ramirez,2026-01-11
6738,2024-06-24,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #015,Southwest,Jason Glover,2026-05-22
6739,2023-07-18,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #011,Southwest,Peter Rasmussen,2024-04-23
6740,2023-09-01,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #016,Southeast,Tina Shannon,2024-09-07
6741,2024-11-14,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #017,Southwest,Mr. Chris Cole,2024-02-18
6742,2024-02-22,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #002,West,Ashley Saunders,2025-12-22
6743,2023-08-28,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #012,Midwest,Adrian Hansen,2026-04-19
6744,2023-05-08,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #002,West,Cynthia Mclaughlin,2024-12-15
6745,2024-11-23,1,0.15,162.83,Cookware Set,Home & Kitchen,93.45,191.56,Store #001,Southwest,Mary Mendoza,2024-09-30
6746,2023-02-18,1,0.2,115.22,Resistance Bands,Sports,93.02,144.03,Store #017,Southwest,Sarah Lewis,2025-01-11
6747,2024-08-01,1,0.1,128.48,Winter Jacket,Apparel,86.68,142.75,Store #019,Northeast,Shawn Rose,2024-12-02
6748,2023-03-08,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #010,West,Mackenzie Rowe,2024-11-26
6749,2024-08-10,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #006,Southeast,Mr. Kenneth Ware,2023-10-20
6750,2023-01-17,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #015,Southwest,Tammy Munoz,2024-07-23
6751,2024-08-19,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #006,Southeast,Kristin Kramer,2024-06-01
6752,2024-09-04,1,0.15,12.63,Running Shoes,Apparel,6.92,14.86,Store #019,Northeast,Donna Johnson,2026-05-12
6753,2024-10-02,2,0.2,212.72,Lipstick Set,Beauty,62.3,132.95,Store #014,Southeast,Stephanie Parker,2023-12-15
6754,2024-10-01,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #019,Northeast,Lori Wilson,2023-12-12
6755,2024-01-20,1,0.2,79.3,Face Moisturizer,Beauty,66.65,99.12,Store #010,West,Mark Hunter,2024-06-02
6756,2024-07-19,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #020,Southwest,Kayla Salas,2026-06-08
6757,2024-09-06,3,0.0,297.36,Face Moisturizer,Beauty,66.65,99.12,Store #015,Southwest,Emily Vance,2025-05-19
6758,2024-06-18,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #010,West,Amy Ali,2025-01-20
6759,2024-07-02,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #012,Midwest,Patricia Stone,2024-12-15
6760,2024-01-29,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #019,Northeast,Mark Trujillo,2025-11-12
6761,2023-05-31,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #011,Southwest,Joshua Ramirez,2024-05-15
6762,2023-04-16,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #010,West,Rebecca Estrada,2024-10-02
6763,2024-05-27,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #010,West,Kristine Soto,2024-08-27
6764,2024-09-25,3,0.0,347.94,Shampoo,Beauty,87.32,115.98,Store #007,Midwest,Christine Jackson,2025-06-15
6765,2023-06-29,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #007,Midwest,Dawn Manning,2025-08-07
6766,2023-07-09,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #008,Midwest,Amy Reynolds,2024-08-15
6767,2023-05-25,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #014,Southeast,Kristin Kramer,2024-06-01
6768,2024-07-31,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #018,West,Amanda Duarte,2025-05-17
6769,2023-02-26,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #014,Southeast,Peter Williams,2024-03-25
6770,2024-12-18,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #016,Southeast,Kristen Campbell,2025-10-27
6771,2024-02-12,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #004,West,Vickie Abbott,2023-11-08
6772,2024-03-03,1,0.2,124.11,Yoga Mat,Sports,87.71,155.14,Store #001,Southwest,Bradley Thomas,2023-12-19
6773,2024-03-28,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #006,Southeast,Elizabeth Moore,2025-07-04
6774,2023-08-10,1,0.1,76.07,Laptop Stand,Electronics,62.98,84.52,Store #010,West,Jennifer Wilson,2025-12-15
6775,2023-08-22,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #017,Southwest,Mary Mendoza,2024-09-30
6776,2023-08-14,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #011,Southwest,Cody Nunez,2024-07-05
6777,2024-11-09,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #012,Midwest,Sarah Evans MD,2024-11-21
6778,2023-09-07,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #017,Southwest,Pamela Burch,2024-08-25
6779,2024-11-04,1,0.1,158.44,Hair Dryer,Beauty,110.45,176.04,Store #001,Southwest,Ryan Franco,2024-01-10
6780,2023-10-19,3,0.2,35.47,Bluetooth Speaker,Electronics,8.34,14.78,Store #001,Southwest,John Lee,2025-01-16
6781,2023-12-19,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #004,West,Shannon Sanchez,2024-05-19
6782,2024-12-12,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #014,Southeast,Whitney Castillo,2024-02-28
6783,2023-01-31,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #018,West,Heather Spencer,2026-03-04
6784,2023-05-31,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #013,West,Megan Gibbs,2023-08-22
6785,2024-01-03,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #018,West,Daniel Walters,2025-05-19
6786,2023-05-31,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #014,Southeast,Tara Dominguez,2026-03-02
6787,2023-09-30,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #003,Midwest,Lori Macdonald,2026-06-24
6788,2024-07-17,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #013,West,Melissa Archer,2023-08-25
6789,2024-01-23,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #012,Midwest,Nathaniel Ramsey,2023-12-15
6790,2024-10-07,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #003,Midwest,Morgan Edwards,2024-02-08
6791,2023-08-10,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #001,Southwest,Jennifer Wilson,2025-12-15
6792,2024-05-08,1,0.1,128.48,Winter Jacket,Apparel,86.68,142.75,Store #014,Southeast,Diane Scott,2026-04-17
6793,2024-11-19,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #005,West,Stephanie Parker,2023-12-15
6794,2023-07-14,3,0.0,44.34,Bluetooth Speaker,Electronics,8.34,14.78,Store #017,Southwest,Laura Kirby,2023-09-30
6795,2024-08-08,1,0.1,76.07,Laptop Stand,Electronics,62.98,84.52,Store #011,Southwest,Morgan Edwards,2024-02-08
